number,position,Q1,Q2,Q3,positionText,points,grid,laps,status,year,gpName,gpNumber,sessionName,driverId,code,DriverNationality,constructorId,constructorNationality,fastestLapNumber,fastestLapRank,fastestLapAvgSpeed,fastestLapTime,totalTime,TimeInterval
10,5,1:11.740,1:11.457,1:11.041,,,,,,2019,Monaco Grand Prix,6,Qualifying,gasly,GAS,French,red_bull,Austrian,,,,1:11.041,,
20,6,1:11.865,1:11.363,1:11.109,,,,,,2019,Monaco Grand Prix,6,Qualifying,kevin_magnussen,MAG,Danish,haas,American,,,,1:11.109,,
3,7,1:11.767,1:11.543,1:11.218,,,,,,2019,Monaco Grand Prix,6,Qualifying,ricciardo,RIC,Australian,renault,French,,,,1:11.218,,
26,8,1:11.602,1:11.412,1:11.271,,,,,,2019,Monaco Grand Prix,6,Qualifying,kvyat,KVY,Russian,toro_rosso,Italian,,,,1:11.271,,
55,9,1:11.872,1:11.608,1:11.417,,,,,,2019,Monaco Grand Prix,6,Qualifying,sainz,SAI,Spanish,mclaren,British,,,,1:11.417,,
23,10,1:12.007,1:11.429,1:11.653,,,,,,2019,Monaco Grand Prix,6,Qualifying,albon,ALB,Thai,toro_rosso,Italian,,,,1:11.653,,
27,11,1:12.097,1:11.670,,,,,,,2019,Monaco Grand Prix,6,Qualifying,hulkenberg,HUL,German,renault,French,,,,1:11.670,,
4,12,1:11.845,1:11.724,,,,,,,2019,Monaco Grand Prix,6,Qualifying,norris,NOR,British,mclaren,British,,,,1:11.724,,
8,13,1:11.837,1:12.027,,,,,,,2019,Monaco Grand Prix,6,Qualifying,grosjean,GRO,French,haas,American,,,,1:12.027,,
7,14,1:11.993,1:12.115,,,,,,,2019,Monaco Grand Prix,6,Qualifying,raikkonen,RAI,Finnish,alfa,Swiss,,,,1:12.115,,
99,15,1:11.976,1:12.185,,,,,,,2019,Monaco Grand Prix,6,Qualifying,giovinazzi,GIO,Italian,alfa,Swiss,,,,1:12.185,,
16,16,1:12.149,,,,,,,,2019,Monaco Grand Prix,6,Qualifying,leclerc,LEC,Monegasque,ferrari,Italian,,,,1:12.149,,
11,17,1:12.233,,,,,,,,2019,Monaco Grand Prix,6,Qualifying,perez,PER,Mexican,racing_point,British,,,,1:12.233,,
18,18,1:12.846,,,,,,,,2019,Monaco Grand Prix,6,Qualifying,stroll,STR,Canadian,racing_point,British,,,,1:12.846,,
63,19,1:13.477,,,,,,,,2019,Monaco Grand Prix,6,Qualifying,russell,RUS,British,williams,British,,,,1:13.477,,
88,20,1:13.751,,,,,,,,2019,Monaco Grand Prix,6,Qualifying,kubica,KUB,Polish,williams,British,,,,1:13.751,,
44,1,,,,1,25,1,78,Finished,2019,Monaco Grand Prix,6,Race,hamilton,HAM,British,mercedes,German,9,6,157.721,1:16.167,6208437,1:43:28.437
5,2,,,,2,18,4,78,Finished,2019,Monaco Grand Prix,6,Race,vettel,VET,German,ferrari,Italian,9,9,157.494,1:16.277,6211039,+2.602
77,3,,,,3,15,2,78,Finished,2019,Monaco Grand Prix,6,Race,bottas,BOT,Finnish,mercedes,German,65,2,159.828,1:15.163,6211599,+3.162
33,4,,,,4,12,3,78,Finished,2019,Monaco Grand Prix,6,Race,max_verstappen,VER,Dutch,red_bull,Austrian,9,7,157.593,1:16.229,6213974,+5.537
10,5,,,,5,11,8,78,Finished,2019,Monaco Grand Prix,6,Race,gasly,GAS,French,red_bull,Austrian,72,1,161.730,1:14.279,6218383,+9.946
55,6,,,,6,8,9,78,Finished,2019,Monaco Grand Prix,6,Race,sainz,SAI,Spanish,mclaren,British,32,5,158.295,1:15.891,6261891,+53.454
26,7,,,,7,6,7,78,Finished,2019,Monaco Grand Prix,6,Race,kvyat,KVY,Russian,toro_rosso,Italian,31,10,157.471,1:16.288,6263011,+54.574
23,8,,,,8,4,10,78,Finished,2019,Monaco Grand Prix,6,Race,albon,ALB,Thai,toro_rosso,Italian,43,3,158.890,1:15.607,6263637,+55.200
3,9,,,,9,2,6,78,Finished,2019,Monaco Grand Prix,6,Race,ricciardo,RIC,Australian,renault,French,78,4,158.701,1:15.697,6269331,+1:00.894
8,10,,,,10,1,13,78,Finished,2019,Monaco Grand Prix,6,Race,grosjean,GRO,French,haas,American,41,16,156.531,1:16.746,6269471,+1:01.034
4,11,,,,11,0,12,78,Finished,2019,Monaco Grand Prix,6,Race,norris,NOR,British,mclaren,British,61,13,157.214,1:16.413,6275238,+1:06.801
11,12,,,,12,0,16,77,+1 Lap,2019,Monaco Grand Prix,6,Race,perez,PER,Mexican,racing_point,British,67,15,156.803,1:16.613,,
27,13,,,,13,0,11,77,+1 Lap,2019,Monaco Grand Prix,6,Race,hulkenberg,HUL,German,renault,French,65,8,157.496,1:16.276,,
20,14,,,,14,0,5,77,+1 Lap,2019,Monaco Grand Prix,6,Race,kevin_magnussen,MAG,Danish,haas,American,61,17,156.031,1:16.992,,
63,15,,,,15,0,19,77,+1 Lap,2019,Monaco Grand Prix,6,Race,russell,RUS,British,williams,British,76,18,155.938,1:17.038,,
18,16,,,,16,0,17,77,+1 Lap,2019,Monaco Grand Prix,6,Race,stroll,STR,Canadian,racing_point,British,45,12,157.284,1:16.379,,
7,17,,,,17,0,14,77,+1 Lap,2019,Monaco Grand Prix,6,Race,raikkonen,RAI,Finnish,alfa,Swiss,50,14,157.166,1:16.436,,
88,18,,,,18,0,20,77,+1 Lap,2019,Monaco Grand Prix,6,Race,kubica,KUB,Polish,williams,British,32,19,155.233,1:17.388,,
99,19,,,,19,0,18,76,+2 Laps,2019,Monaco Grand Prix,6,Race,giovinazzi,GIO,Italian,alfa,Swiss,46,11,157.448,1:16.299,,
16,20,,,,R,0,15,16,Collision,2019,Monaco Grand Prix,6,Race,leclerc,LEC,Monegasque,ferrari,Italian,6,20,151.775,1:19.151,,
44,1,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,hamilton,HAM,British,mercedes,German,23.0,1,,0 days 00:01:04.838000,,
5,2,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,vettel,VET,German,ferrari,Italian,13.0,2,,0 days 00:01:04.982000,,
77,3,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,bottas,BOT,Finnish,mercedes,German,15.0,3,,0 days 00:01:04.999000,,
16,4,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,leclerc,LEC,Monegasque,ferrari,Italian,13.0,4,,0 days 00:01:05.141000,,
33,5,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,max_verstappen,VER,Dutch,red_bull,Austrian,18.0,5,,0 days 00:01:05.260000,,
10,6,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,gasly,GAS,French,red_bull,Austrian,18.0,6,,0 days 00:01:05.378000,,
55,7,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,sainz,SAI,Spanish,mclaren,British,16.0,7,,0 days 00:01:05.502000,,
3,8,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,ricciardo,RIC,Australian,renault,French,13.0,8,,0 days 00:01:05.846000,,
20,9,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,kevin_magnussen,MAG,Danish,haas,American,19.0,9,,0 days 00:01:05.876000,,
4,10,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,norris,NOR,British,mclaren,British,15.0,10,,0 days 00:01:06.125000,,
8,11,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,grosjean,GRO,French,haas,American,18.0,11,,0 days 00:01:06.135000,,
26,12,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,kvyat,KVY,Russian,toro_rosso,Italian,17.0,12,,0 days 00:01:06.272000,,
23,13,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,albon,ALB,Thai,toro_rosso,Italian,14.0,13,,0 days 00:01:06.285000,,
27,14,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,hulkenberg,HUL,German,renault,French,15.0,14,,0 days 00:01:06.383000,,
11,15,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,perez,PER,Mexican,racing_point,British,13.0,15,,0 days 00:01:06.457000,,
99,16,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,giovinazzi,GIO,Italian,alfa,Swiss,15.0,16,,0 days 00:01:06.708000,,
7,17,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,raikkonen,RAI,Finnish,alfa,Swiss,13.0,17,,0 days 00:01:06.729000,,
18,18,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,stroll,STR,Canadian,racing_point,British,11.0,18,,0 days 00:01:06.756000,,
63,19,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,russell,RUS,British,williams,British,22.0,19,,0 days 00:01:06.805000,,
88,20,,,,,,,,,2019,Austrian Grand Prix,9,Practice 1,kubica,KUB,Polish,williams,British,23.0,20,,0 days 00:01:07.665000,,
16,1,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,leclerc,LEC,Monegasque,ferrari,Italian,16.0,1,,0 days 00:01:05.086000,,
77,2,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,bottas,BOT,Finnish,mercedes,German,7.0,2,,0 days 00:01:05.417000,,
10,3,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,gasly,GAS,French,red_bull,Austrian,13.0,3,,0 days 00:01:05.487000,,
44,4,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,hamilton,HAM,British,mercedes,German,10.0,4,,0 days 00:01:05.529000,,
55,5,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,sainz,SAI,Spanish,mclaren,British,9.0,5,,0 days 00:01:05.545000,,
8,6,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,grosjean,GRO,French,haas,American,11.0,6,,0 days 00:01:05.701000,,
7,7,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,raikkonen,RAI,Finnish,alfa,Swiss,17.0,7,,0 days 00:01:05.728000,,
5,8,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,vettel,VET,German,ferrari,Italian,7.0,8,,0 days 00:01:05.871000,,
33,9,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,max_verstappen,VER,Dutch,red_bull,Austrian,8.0,9,,0 days 00:01:05.879000,,
4,10,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,norris,NOR,British,mclaren,British,14.0,10,,0 days 00:01:05.952000,,
20,11,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,kevin_magnussen,MAG,Danish,haas,American,11.0,11,,0 days 00:01:05.960000,,
11,12,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,perez,PER,Mexican,racing_point,British,11.0,12,,0 days 00:01:05.964000,,
23,13,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,albon,ALB,Thai,toro_rosso,Italian,10.0,13,,0 days 00:01:06.064000,,
99,14,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,giovinazzi,GIO,Italian,alfa,Swiss,18.0,14,,0 days 00:01:06.119000,,
26,15,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,kvyat,KVY,Russian,toro_rosso,Italian,17.0,15,,0 days 00:01:06.148000,,
27,16,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,hulkenberg,HUL,German,renault,French,14.0,16,,0 days 00:01:06.249000,,
3,17,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,ricciardo,RIC,Australian,renault,French,13.0,17,,0 days 00:01:06.418000,,
18,18,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,stroll,STR,Canadian,racing_point,British,5.0,18,,0 days 00:01:06.829000,,
63,19,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,russell,RUS,British,williams,British,10.0,19,,0 days 00:01:07.217000,,
88,20,,,,,,,,,2019,Austrian Grand Prix,9,Practice 2,kubica,KUB,Polish,williams,British,6.0,20,,0 days 00:01:08.508000,,
16,1,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,leclerc,LEC,Monegasque,ferrari,Italian,12.0,1,,0 days 00:01:03.987000,,
44,2,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,hamilton,HAM,British,mercedes,German,11.0,2,,0 days 00:01:04.130000,,
77,3,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,bottas,BOT,Finnish,mercedes,German,12.0,3,,0 days 00:01:04.221000,,
5,4,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,vettel,VET,German,ferrari,Italian,14.0,4,,0 days 00:01:04.250000,,
33,5,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,max_verstappen,VER,Dutch,red_bull,Austrian,12.0,5,,0 days 00:01:04.446000,,
4,6,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,norris,NOR,British,mclaren,British,13.0,6,,0 days 00:01:04.986000,,
10,7,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,gasly,GAS,French,red_bull,Austrian,6.0,7,,0 days 00:01:05.152000,,
55,8,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,sainz,SAI,Spanish,mclaren,British,9.0,8,,0 days 00:01:05.219000,,
99,9,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,giovinazzi,GIO,Italian,alfa,Swiss,15.0,9,,0 days 00:01:05.336000,,
26,10,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,kvyat,KVY,Russian,toro_rosso,Italian,16.0,10,,0 days 00:01:05.391000,,
23,11,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,albon,ALB,Thai,toro_rosso,Italian,20.0,11,,0 days 00:01:05.481000,,
7,12,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,raikkonen,RAI,Finnish,alfa,Swiss,15.0,12,,0 days 00:01:05.514000,,
27,13,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,hulkenberg,HUL,German,renault,French,14.0,13,,0 days 00:01:05.514000,,
11,14,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,perez,PER,Mexican,racing_point,British,13.0,14,,0 days 00:01:05.523000,,
8,15,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,grosjean,GRO,French,haas,American,17.0,15,,0 days 00:01:05.620000,,
18,16,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,stroll,STR,Canadian,racing_point,British,12.0,16,,0 days 00:01:05.650000,,
3,17,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,ricciardo,RIC,Australian,renault,French,14.0,17,,0 days 00:01:05.878000,,
20,18,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,kevin_magnussen,MAG,Danish,haas,American,5.0,18,,0 days 00:01:06.017000,,
63,19,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,russell,RUS,British,williams,British,15.0,19,,0 days 00:01:06.676000,,
88,20,,,,,,,,,2019,Austrian Grand Prix,9,Practice 3,kubica,KUB,Polish,williams,British,7.0,20,,0 days 00:01:07.484000,,
16,1,1:04.138,1:03.378,1:03.003,,,,,,2019,Austrian Grand Prix,9,Qualifying,leclerc,LEC,Monegasque,ferrari,Italian,,,,1:03.003,,
44,2,1:03.818,1:03.803,1:03.262,,,,,,2019,Austrian Grand Prix,9,Qualifying,hamilton,HAM,British,mercedes,German,,,,1:03.262,,
33,3,1:03.807,1:03.835,1:03.439,,,,,,2019,Austrian Grand Prix,9,Qualifying,max_verstappen,VER,Dutch,red_bull,Austrian,,,,1:03.439,,
77,4,1:04.084,1:03.863,1:03.537,,,,,,2019,Austrian Grand Prix,9,Qualifying,bottas,BOT,Finnish,mercedes,German,,,,1:03.537,,
20,5,1:04.778,1:04.466,1:04.072,,,,,,2019,Austrian Grand Prix,9,Qualifying,kevin_magnussen,MAG,Danish,haas,American,,,,1:04.072,,
4,6,1:04.361,1:04.211,1:04.099,,,,,,2019,Austrian Grand Prix,9,Qualifying,norris,NOR,British,mclaren,British,,,,1:04.099,,
7,7,1:04.615,1:04.056,1:04.166,,,,,,2019,Austrian Grand Prix,9,Qualifying,raikkonen,RAI,Finnish,alfa,Swiss,,,,1:04.166,,
99,8,1:04.450,1:04.194,1:04.179,,,,,,2019,Austrian Grand Prix,9,Qualifying,giovinazzi,GIO,Italian,alfa,Swiss,,,,1:04.179,,
10,9,1:04.412,1:03.988,1:04.199,,,,,,2019,Austrian Grand Prix,9,Qualifying,gasly,GAS,French,red_bull,Austrian,,,,1:04.199,,
5,10,1:04.430,1:03.667,,,,,,,2019,Austrian Grand Prix,9,Qualifying,vettel,VET,German,ferrari,Italian,,,,1:03.667,,
8,11,1:04.552,1:04.490,,,,,,,2019,Austrian Grand Prix,9,Qualifying,grosjean,GRO,French,haas,American,,,,1:04.490,,
27,12,1:04.733,1:04.516,,,,,,,2019,Austrian Grand Prix,9,Qualifying,hulkenberg,HUL,German,renault,French,,,,1:04.516,,
23,13,1:04.708,1:04.665,,,,,,,2019,Austrian Grand Prix,9,Qualifying,albon,ALB,Thai,toro_rosso,Italian,,,,1:04.665,,
3,14,1:04.647,1:04.790,,,,,,,2019,Austrian Grand Prix,9,Qualifying,ricciardo,RIC,Australian,renault,French,,,,1:04.790,,
55,15,1:04.453,1:13.601,,,,,,,2019,Austrian Grand Prix,9,Qualifying,sainz,SAI,Spanish,mclaren,British,,,,1:13.601,,
11,16,1:04.789,,,,,,,,2019,Austrian Grand Prix,9,Qualifying,perez,PER,Mexican,racing_point,British,,,,1:04.789,,
18,17,1:04.832,,,,,,,,2019,Austrian Grand Prix,9,Qualifying,stroll,STR,Canadian,racing_point,British,,,,1:04.832,,
26,18,1:05.324,,,,,,,,2019,Austrian Grand Prix,9,Qualifying,kvyat,KVY,Russian,toro_rosso,Italian,,,,1:05.324,,
63,19,1:05.904,,,,,,,,2019,Austrian Grand Prix,9,Qualifying,russell,RUS,British,williams,British,,,,1:05.904,,
88,20,1:06.206,,,,,,,,2019,Austrian Grand Prix,9,Qualifying,kubica,KUB,Polish,williams,British,,,,1:06.206,,
33,1,,,,1,26,2,71,Finished,2019,Austrian Grand Prix,9,Race,max_verstappen,VER,Dutch,red_bull,Austrian,60,1,230.378,1:07.475,4921822,1:22:01.822
16,2,,,,2,18,1,71,Finished,2019,Austrian Grand Prix,9,Race,leclerc,LEC,Monegasque,ferrari,Italian,58,3,228.620,1:07.994,4924546,+2.724
77,3,,,,3,15,3,71,Finished,2019,Austrian Grand Prix,9,Race,bottas,BOT,Finnish,mercedes,German,53,7,226.716,1:08.565,4940782,+18.960
5,4,,,,4,12,9,71,Finished,2019,Austrian Grand Prix,9,Race,vettel,VET,German,ferrari,Italian,62,2,229.694,1:07.676,4941432,+19.610
44,5,,,,5,10,4,71,Finished,2019,Austrian Grand Prix,9,Race,hamilton,HAM,British,mercedes,German,69,5,228.432,1:08.050,4944627,+22.805
4,6,,,,6,8,5,70,+1 Lap,2019,Austrian Grand Prix,9,Race,norris,NOR,British,mclaren,British,69,8,226.274,1:08.699,,
10,7,,,,7,6,8,70,+1 Lap,2019,Austrian Grand Prix,9,Race,gasly,GAS,French,red_bull,Austrian,63,9,225.974,1:08.790,,
55,8,,,,8,4,19,70,+1 Lap,2019,Austrian Grand Prix,9,Race,sainz,SAI,Spanish,mclaren,British,53,6,228.207,1:08.117,,
7,9,,,,9,2,6,70,+1 Lap,2019,Austrian Grand Prix,9,Race,raikkonen,RAI,Finnish,alfa,Swiss,57,15,224.876,1:09.126,,
99,10,,,,10,1,7,70,+1 Lap,2019,Austrian Grand Prix,9,Race,giovinazzi,GIO,Italian,alfa,Swiss,57,13,225.120,1:09.051,,
11,11,,,,11,0,13,70,+1 Lap,2019,Austrian Grand Prix,9,Race,perez,PER,Mexican,racing_point,British,67,14,225.087,1:09.061,,
3,12,,,,12,0,12,70,+1 Lap,2019,Austrian Grand Prix,9,Race,ricciardo,RIC,Australian,renault,French,65,4,228.536,1:08.019,,
27,13,,,,13,0,15,70,+1 Lap,2019,Austrian Grand Prix,9,Race,hulkenberg,HUL,German,renault,French,59,16,224.480,1:09.248,,
18,14,,,,14,0,14,70,+1 Lap,2019,Austrian Grand Prix,9,Race,stroll,STR,Canadian,racing_point,British,57,17,224.350,1:09.288,,
23,15,,,,15,0,18,70,+1 Lap,2019,Austrian Grand Prix,9,Race,albon,ALB,Thai,toro_rosso,Italian,59,11,225.463,1:08.946,,
8,16,,,,16,0,11,70,+1 Lap,2019,Austrian Grand Prix,9,Race,grosjean,GRO,French,haas,American,56,12,225.329,1:08.987,,
26,17,,,,17,0,16,70,+1 Lap,2019,Austrian Grand Prix,9,Race,kvyat,KVY,Russian,toro_rosso,Italian,58,18,223.672,1:09.498,,
63,18,,,,18,0,0,69,+2 Laps,2019,Austrian Grand Prix,9,Race,russell,RUS,British,williams,British,52,19,222.303,1:09.926,,
20,19,,,,19,0,10,69,+2 Laps,2019,Austrian Grand Prix,9,Race,kevin_magnussen,MAG,Danish,haas,American,69,10,225.604,1:08.903,,
88,20,,,,20,0,17,68,+3 Laps,2019,Austrian Grand Prix,9,Race,kubica,KUB,Polish,williams,British,55,20,219.051,1:10.964,,
10,1,,,,,,,,,2019,British Grand Prix,10,Practice 1,gasly,GAS,French,red_bull,Austrian,22.0,1,,0 days 00:01:27.173000,,
77,2,,,,,,,,,2019,British Grand Prix,10,Practice 1,bottas,BOT,Finnish,mercedes,German,14.0,2,,0 days 00:01:27.629000,,
33,3,,,,,,,,,2019,British Grand Prix,10,Practice 1,max_verstappen,VER,Dutch,red_bull,Austrian,17.0,3,,0 days 00:01:28.009000,,
44,4,,,,,,,,,2019,British Grand Prix,10,Practice 1,hamilton,HAM,British,mercedes,German,8.0,4,,0 days 00:01:28.122000,,
16,5,,,,,,,,,2019,British Grand Prix,10,Practice 1,leclerc,LEC,Monegasque,ferrari,Italian,19.0,5,,0 days 00:01:28.253000,,
5,6,,,,,,,,,2019,British Grand Prix,10,Practice 1,vettel,VET,German,ferrari,Italian,10.0,6,,0 days 00:01:28.304000,,
27,7,,,,,,,,,2019,British Grand Prix,10,Practice 1,hulkenberg,HUL,German,renault,French,18.0,7,,0 days 00:01:28.803000,,
3,8,,,,,,,,,2019,British Grand Prix,10,Practice 1,ricciardo,RIC,Australian,renault,French,22.0,8,,0 days 00:01:29.031000,,
23,9,,,,,,,,,2019,British Grand Prix,10,Practice 1,albon,ALB,Thai,toro_rosso,Italian,22.0,9,,0 days 00:01:29.093000,,
55,10,,,,,,,,,2019,British Grand Prix,10,Practice 1,sainz,SAI,Spanish,mclaren,British,15.0,10,,0 days 00:01:29.162000,,
4,11,,,,,,,,,2019,British Grand Prix,10,Practice 1,norris,NOR,British,mclaren,British,17.0,11,,0 days 00:01:29.170000,,
11,12,,,,,,,,,2019,British Grand Prix,10,Practice 1,perez,PER,Mexican,racing_point,British,8.0,12,,0 days 00:01:29.453000,,
26,13,,,,,,,,,2019,British Grand Prix,10,Practice 1,kvyat,KVY,Russian,toro_rosso,Italian,22.0,13,,0 days 00:01:29.500000,,
18,14,,,,,,,,,2019,British Grand Prix,10,Practice 1,stroll,STR,Canadian,racing_point,British,12.0,14,,0 days 00:01:29.657000,,
99,15,,,,,,,,,2019,British Grand Prix,10,Practice 1,giovinazzi,GIO,Italian,alfa,Swiss,20.0,15,,0 days 00:01:30.099000,,
20,16,,,,,,,,,2019,British Grand Prix,10,Practice 1,kevin_magnussen,MAG,Danish,haas,American,10.0,16,,0 days 00:01:30.605000,,
63,17,,,,,,,,,2019,British Grand Prix,10,Practice 1,russell,RUS,British,williams,British,18.0,17,,0 days 00:01:30.741000,,
7,18,,,,,,,,,2019,British Grand Prix,10,Practice 1,raikkonen,RAI,Finnish,alfa,Swiss,10.0,18,,0 days 00:01:30.747000,,
8,19,,,,,,,,,2019,British Grand Prix,10,Practice 1,grosjean,GRO,French,haas,American,9.0,19,,0 days 00:01:30.811000,,
88,20,,,,,,,,,2019,British Grand Prix,10,Practice 1,kubica,KUB,Polish,williams,British,10.0,20,,0 days 00:01:32.121000,,
77,1,,,,,,,,,2019,British Grand Prix,10,Practice 2,bottas,BOT,Finnish,mercedes,German,12.0,1,,0 days 00:01:26.732000,,
44,2,,,,,,,,,2019,British Grand Prix,10,Practice 2,hamilton,HAM,British,mercedes,German,9.0,2,,0 days 00:01:26.801000,,
16,3,,,,,,,,,2019,British Grand Prix,10,Practice 2,leclerc,LEC,Monegasque,ferrari,Italian,7.0,3,,0 days 00:01:26.929000,,
5,4,,,,,,,,,2019,British Grand Prix,10,Practice 2,vettel,VET,German,ferrari,Italian,9.0,4,,0 days 00:01:27.180000,,
10,5,,,,,,,,,2019,British Grand Prix,10,Practice 2,gasly,GAS,French,red_bull,Austrian,10.0,5,,0 days 00:01:27.249000,,
4,6,,,,,,,,,2019,British Grand Prix,10,Practice 2,norris,NOR,British,mclaren,British,17.0,6,,0 days 00:01:27.546000,,
33,7,,,,,,,,,2019,British Grand Prix,10,Practice 2,max_verstappen,VER,Dutch,red_bull,Austrian,7.0,7,,0 days 00:01:27.562000,,
55,8,,,,,,,,,2019,British Grand Prix,10,Practice 2,sainz,SAI,Spanish,mclaren,British,13.0,8,,0 days 00:01:27.987000,,
23,9,,,,,,,,,2019,British Grand Prix,10,Practice 2,albon,ALB,Thai,toro_rosso,Italian,12.0,9,,0 days 00:01:27.997000,,
11,10,,,,,,,,,2019,British Grand Prix,10,Practice 2,perez,PER,Mexican,racing_point,British,14.0,10,,0 days 00:01:28.002000,,
26,11,,,,,,,,,2019,British Grand Prix,10,Practice 2,kvyat,KVY,Russian,toro_rosso,Italian,15.0,11,,0 days 00:01:28.008000,,
20,12,,,,,,,,,2019,British Grand Prix,10,Practice 2,kevin_magnussen,MAG,Danish,haas,American,11.0,12,,0 days 00:01:28.059000,,
7,13,,,,,,,,,2019,British Grand Prix,10,Practice 2,raikkonen,RAI,Finnish,alfa,Swiss,19.0,13,,0 days 00:01:28.126000,,
3,14,,,,,,,,,2019,British Grand Prix,10,Practice 2,ricciardo,RIC,Australian,renault,French,12.0,14,,0 days 00:01:28.128000,,
27,15,,,,,,,,,2019,British Grand Prix,10,Practice 2,hulkenberg,HUL,German,renault,French,6.0,15,,0 days 00:01:28.217000,,
18,16,,,,,,,,,2019,British Grand Prix,10,Practice 2,stroll,STR,Canadian,racing_point,British,17.0,16,,0 days 00:01:28.240000,,
99,17,,,,,,,,,2019,British Grand Prix,10,Practice 2,giovinazzi,GIO,Italian,alfa,Swiss,6.0,17,,0 days 00:01:28.294000,,
8,18,,,,,,,,,2019,British Grand Prix,10,Practice 2,grosjean,GRO,French,haas,American,12.0,18,,0 days 00:01:28.794000,,
88,19,,,,,,,,,2019,British Grand Prix,10,Practice 2,kubica,KUB,Polish,williams,British,11.0,19,,0 days 00:01:29.935000,,
63,20,,,,,,,,,2019,British Grand Prix,10,Practice 2,russell,RUS,British,williams,British,8.0,20,,0 days 00:01:30.514000,,
16,1,,,,,,,,,2019,British Grand Prix,10,Practice 3,leclerc,LEC,Monegasque,ferrari,Italian,10.0,1,,0 days 00:01:25.905000,,
5,2,,,,,,,,,2019,British Grand Prix,10,Practice 3,vettel,VET,German,ferrari,Italian,11.0,2,,0 days 00:01:25.931000,,
44,3,,,,,,,,,2019,British Grand Prix,10,Practice 3,hamilton,HAM,British,mercedes,German,19.0,3,,0 days 00:01:25.954000,,
10,4,,,,,,,,,2019,British Grand Prix,10,Practice 3,gasly,GAS,French,red_bull,Austrian,13.0,4,,0 days 00:01:26.118000,,
33,5,,,,,,,,,2019,British Grand Prix,10,Practice 3,max_verstappen,VER,Dutch,red_bull,Austrian,10.0,5,,0 days 00:01:26.440000,,
77,6,,,,,,,,,2019,British Grand Prix,10,Practice 3,bottas,BOT,Finnish,mercedes,German,14.0,6,,0 days 00:01:26.456000,,
4,7,,,,,,,,,2019,British Grand Prix,10,Practice 3,norris,NOR,British,mclaren,British,12.0,7,,0 days 00:01:26.689000,,
